Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,35076,-,-,-,14.65,77.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2014,1,1,0,0,0,0,0,0,0,0,18,20,950,90.77,171.41,3.823,0,119.60000000000001,3.2,0
2014,1,1,1,0,0,0,0,0,0,0,18,20,950,93.06,161.98,3.946,0,126.2,2.9000000000000004,0
2014,1,1,2,0,0,0,0,0,0,0,19,20,950,93.86,148.77,4.059,0,125.5,2.7,0
2014,1,1,3,0,0,0,0,0,0,0,19,20,950,94.12,135.05,4.188,0,122.60000000000001,2.6,0
2014,1,1,4,0,0,0,0,0,0,0,19,20,950,94.48,121.26,4.353,0,121.10000000000001,2.4000000000000004,0
2014,1,1,5,0,0,0,0,0,0,0,16,17,960,99.75,107.57000000000001,2.236,0,92.4,2.6,0
2014,1,1,6,0,0,0,0,0,0,0,16,18,960,95.37,94.05,2.248,0,90.10000000000001,2.4000000000000004,0
2014,1,1,7,0,71,125,91,65,224,100,17,19,960,88.61,80.87,2.2600000000000002,0,88.2,2.4000000000000004,0
2014,1,1,8,0,146,440,309,132,492,315,17,22,960,76.88,68.26,2.277,0,85.80000000000001,2.5,0
2014,1,1,9,0,183,591,509,171,636,521,17,25,960,64.02,56.61,2.269,0,86.4,2.8000000000000003,0
2014,1,1,10,0,272,565,660,194,715,685,17,26,960,56.24,46.69,2.2640000000000002,0,89.10000000000001,2.7,0
2014,1,1,11,0,386,195,536,206,755,786,16,27,960,52.800000000000004,39.81,2.253,0,91.2,2.6,0
2014,1,1,12,0,400,181,544,209,765,815,16,28,960,51.81,37.69,2.246,0,92.80000000000001,2.5,0
2014,1,1,13,0,302,36,330,204,749,769,16,28,960,51.550000000000004,41.07,2.247,0,93.9,2.5,0
2014,1,1,14,0,342,245,504,189,701,651,16,27,960,52.08,48.83,2.251,0,94.10000000000001,2.6,0
2014,1,1,15,0,274,128,340,163,609,475,16,26,960,54.85,59.25,2.2800000000000002,0,93.2,2.8000000000000003,0
2014,1,1,16,0,150,105,184,120,442,263,16,24,960,61.21,71.18,2.311,0,86.80000000000001,2.9000000000000004,0
2014,1,1,17,0,29,0,29,42,135,56,16,23,960,69.36,83.96000000000001,2.323,0,78.60000000000001,3.1,0
2014,1,1,18,0,0,0,0,0,0,0,16,22,960,73.24,97.24000000000001,2.318,0,75.5,3.5,0
2014,1,1,19,0,0,0,0,0,0,0,17,21,960,77.14,110.82000000000001,2.314,0,75.3,3.6,0
2014,1,1,20,0,0,0,0,0,0,0,17,20,960,81.24,124.57000000000001,2.305,0,77.30000000000001,3.6,0
2014,1,1,21,0,0,0,0,0,0,0,17,20,960,85.06,138.37,2.278,0,79.7,3.4000000000000004,0
2014,1,1,22,0,0,0,0,0,0,0,17,19,960,88.39,152.04,2.24,0,82.7,3.2,0
2014,1,1,23,0,0,0,0,0,0,0,16,18,960,91.37,164.95000000000002,2.204,0,86.60000000000001,3.1,0
2014,1,2,0,0,0,0,0,0,0,0,16,18,960,94.04,171.53,2.169,0,91.30000000000001,2.9000000000000004,0
2014,1,2,1,0,0,0,0,0,0,0,16,17,960,96.41,162.15,2.134,0,96.30000000000001,2.8000000000000003,0
2014,1,2,2,0,0,0,0,0,0,0,16,17,960,98.56,148.92000000000002,2.094,0,100.10000000000001,2.7,0
2014,1,2,3,0,0,0,0,0,0,0,16,16,960,100,135.19,2.063,0,102.80000000000001,2.6,0
2014,1,2,4,0,0,0,0,0,0,0,16,16,960,100,121.39,2.033,0,105.10000000000001,2.6,0
2014,1,2,5,0,0,0,0,0,0,0,15,16,960,100,107.67,2.008,0,107.9,2.5,0
2014,1,2,6,0,0,0,0,0,0,0,15,17,960,96.10000000000001,94.14,1.989,0,111.5,2.3000000000000003,0
2014,1,2,7,0,69,186,99,65,226,100,16,19,960,84.22,80.94,1.974,0,113.5,2,0
2014,1,2,8,0,145,457,314,133,497,317,16,22,960,69.87,68.31,1.969,0,108.4,2,0
2014,1,2,9,0,182,605,515,172,643,525,16,25,960,58.64,56.65,1.961,0,101.9,1.9000000000000001,0
2014,1,2,10,0,227,671,688,195,722,690,16,27,960,53.870000000000005,46.69,1.959,0,94.5,1.5,0
2014,1,2,11,0,286,582,734,207,761,792,16,28,960,51.17,39.77,1.964,0,82.4,1.1,0
2014,1,2,12,0,389,273,606,210,772,822,16,28,960,49.31,37.6,1.974,0,67.7,1,0
2014,1,2,13,0,374,99,449,205,755,776,16,28,960,48.52,40.95,1.986,0,55.7,1.1,0
2014,1,2,14,0,266,592,657,190,708,658,15,28,960,48.61,48.69,1.995,0,51.6,1.5,0
2014,1,2,15,0,165,617,482,165,617,482,15,26,960,50.11,59.11,1.995,0,54.2,1.9000000000000001,0
2014,1,2,16,0,121,451,268,121,451,268,15,25,960,56.86,71.04,1.994,0,57.2,2.3000000000000003,0
2014,1,2,17,0,39,9,40,43,143,58,15,22,960,64.93,83.83,1.994,0,59.5,2.7,0
2014,1,2,18,0,0,0,0,0,0,0,15,21,960,67,97.12,2.0020000000000002,0,63.2,3,0
2014,1,2,19,0,0,0,0,0,0,0,14,21,960,68.64,110.7,2.023,0,68.5,3.1,0
2014,1,2,20,0,0,0,0,0,0,0,14,20,960,71.18,124.46000000000001,2.045,0,74.3,3.1,0
2014,1,2,21,0,0,0,0,0,0,0,14,19,960,74.37,138.27,2.081,0,78.7,3,0
2014,1,2,22,0,0,0,0,0,0,0,14,19,960,77.85000000000001,151.95000000000002,2.103,0,81.5,2.9000000000000004,0
2014,1,2,23,0,0,0,0,0,0,0,15,18,960,81.76,164.91,2.114,0,83.4,2.7,0
2014,1,3,0,0,0,0,0,0,0,0,15,18,960,86.75,171.64000000000001,2.116,0,84,2.6,0
2014,1,3,1,0,0,0,0,0,0,0,15,17,960,91.58,162.28,2.11,0,83.30000000000001,2.5,0
2014,1,3,2,0,0,0,0,0,0,0,16,17,960,95.74000000000001,149.04,2.098,0,85.2,2.3000000000000003,0
2014,1,3,3,0,0,0,0,0,0,0,16,16,960,99.08,135.3,2.071,0,90.10000000000001,2.2,0
2014,1,3,4,0,0,0,0,0,0,0,16,16,960,100,121.49000000000001,2.043,0,95.9,2,0
2014,1,3,5,0,0,0,0,0,0,0,15,16,960,100,107.76,2.016,0,101.7,1.8,0
2014,1,3,6,0,0,0,0,0,0,0,15,16,960,97.28,94.22,1.996,0,108.60000000000001,1.6,0
2014,1,3,7,0,70,145,93,64,224,99,17,19,960,87.45,81.01,1.982,0,116,1.3,0
2014,1,3,8,0,133,496,316,133,496,316,17,23,960,71.22,68.37,1.976,0,102.10000000000001,1.1,0
2014,1,3,9,0,172,642,524,172,642,524,17,26,960,59.56,56.68,1.983,0,82.10000000000001,1,0
2014,1,3,10,0,203,706,688,195,721,690,17,27,960,54.82,46.69,1.993,0,68.2,0.8,0
2014,1,3,11,0,300,575,743,207,761,792,17,28,960,51.4,39.72,2.007,0,56,0.7000000000000001,0
2014,1,3,12,0,210,771,822,210,771,822,17,29,960,49.27,37.5,2.028,0,42.1,0.6000000000000001,0
2014,1,3,13,0,205,754,776,205,754,776,16,29,960,48.34,40.82,2.054,0,26.5,0.5,0
2014,1,3,14,0,191,707,659,191,707,659,16,28,960,48.44,48.550000000000004,2.083,0,25.3,0.7000000000000001,0
2014,1,3,15,0,165,617,483,165,617,483,15,27,960,50.01,58.97,2.08,0,24.5,0.8,0
2014,1,3,16,0,122,452,269,122,452,269,15,25,960,55.86,70.91,2.074,0,24.700000000000003,1.1,0
2014,1,3,17,0,41,14,43,44,146,60,15,23,960,63.6,83.7,2.056,0,29.6,1.6,0
2014,1,3,18,0,0,0,0,0,0,0,15,23,960,62.95,96.99000000000001,2.029,0,35.800000000000004,2,0
2014,1,3,19,0,0,0,0,0,0,0,14,22,960,62.71,110.58,1.999,0,41.900000000000006,2.2,0
2014,1,3,20,0,0,0,0,0,0,0,13,21,960,63.43,124.35000000000001,1.966,0,48.6,2.1,0
2014,1,3,21,0,0,0,0,0,0,0,13,20,960,64.53,138.17000000000002,1.953,0,56.400000000000006,2,0
2014,1,3,22,0,0,0,0,0,0,0,13,20,960,65.95,151.87,1.931,0,65,1.9000000000000001,0
2014,1,3,23,0,0,0,0,0,0,0,12,19,960,67.41,164.87,1.9020000000000001,0,74.7,1.8,0
2014,1,4,0,0,0,0,0,0,0,0,12,19,960,68.88,171.76,1.872,0,82.30000000000001,1.6,0
2014,1,4,1,0,0,0,0,0,0,0,12,18,960,70.43,162.42000000000002,1.848,0,87.60000000000001,1.4000000000000001,0
2014,1,4,2,0,0,0,0,0,0,0,12,17,960,71.94,149.16,1.838,0,93.7,1.4000000000000001,0
2014,1,4,3,0,0,0,0,0,0,0,12,17,960,73.63,135.41,1.851,0,99.4,1.4000000000000001,0
2014,1,4,4,0,0,0,0,0,0,0,12,16,960,75.26,121.59,1.877,0,104.2,1.5,0
2014,1,4,5,0,0,0,0,0,0,0,12,16,960,78.43,107.85000000000001,1.911,0,107.5,1.6,0
2014,1,4,6,0,0,0,0,0,0,0,13,17,960,79.52,94.3,1.944,0,110.30000000000001,1.8,0
2014,1,4,7,0,69,142,92,64,222,98,14,20,960,74.60000000000001,81.08,1.973,0,111.5,1.9000000000000001,0
2014,1,4,8,0,133,495,315,133,495,315,16,23,960,66.18,68.41,2.009,0,104.60000000000001,1.8,0
2014,1,4,9,0,171,640,523,171,640,523,15,26,960,53.1,56.7,2.063,0,90,2.3000000000000003,0
2014,1,4,10,0,194,718,688,194,718,688,15,28,960,46.63,46.68,2.12,0,82.60000000000001,2.3000000000000003,0
2014,1,4,11,0,206,757,790,206,757,790,15,29,960,44.94,39.660000000000004,2.1710000000000003,0,81,2.3000000000000003,0
2014,1,4,12,0,210,767,820,210,767,820,15,29,960,44.35,37.4,2.212,0,84,2.3000000000000003,0
2014,1,4,13,0,204,751,774,204,751,774,15,29,950,44.44,40.68,2.234,0,88.9,2.4000000000000004,0
2014,1,4,14,0,190,704,658,190,704,658,15,28,950,45.28,48.4,2.253,0,88.7,2.5,0
2014,1,4,15,0,165,614,483,165,614,483,15,27,950,47.7,58.83,2.2960000000000003,0,80.5,2.5,0
2014,1,4,16,0,121,448,269,121,448,269,15,25,950,56.27,70.77,2.382,0,70.7,2.6,0
2014,1,4,17,0,38,9,40,44,145,61,15,23,960,64.69,83.56,2.475,0,69,2.9000000000000004,0
2014,1,4,18,0,0,0,0,0,0,0,15,22,960,68.36,96.87,2.5460000000000003,0,75.2,3.3000000000000003,0
2014,1,4,19,0,0,0,0,0,0,0,16,21,960,72.24,110.47,2.6,0,84.2,3.6,0
2014,1,4,20,0,0,0,0,0,0,0,16,20,960,77.26,124.24000000000001,2.633,0,93.10000000000001,3.9000000000000004,0
2014,1,4,21,0,0,0,0,0,0,0,16,20,960,83.38,138.07,2.626,0,100.5,4,0
2014,1,4,22,0,0,0,0,0,0,0,17,19,960,89.01,151.79,2.597,0,105.7,3.9000000000000004,0
2014,1,4,23,0,0,0,0,0,0,0,17,18,960,94,164.83,2.5500000000000003,0,109.10000000000001,3.7,0
2014,1,5,0,0,0,0,0,0,0,0,17,18,960,98.69,171.88,2.483,0,110.7,3.4000000000000004,0
2014,1,5,1,0,0,0,0,0,0,0,17,17,960,100,162.56,2.398,0,110.60000000000001,3.1,0
2014,1,5,2,0,0,0,0,0,0,0,17,18,960,97.84,149.29,2.3040000000000003,0,112,2.6,0
2014,1,5,3,0,0,0,0,0,0,0,16,18,960,94.72,135.52,2.228,0,115,2.1,0
2014,1,5,4,0,0,0,0,0,0,0,16,17,960,94.46000000000001,121.69,2.17,0,116.5,1.8,0
2014,1,5,5,0,0,0,0,0,0,0,16,17,960,94.33,107.94,2.121,0,119,1.7000000000000002,0
2014,1,5,6,0,0,0,0,0,0,0,16,17,960,93.44,94.37,2.068,0,123.7,1.7000000000000002,0
2014,1,5,7,0,63,220,97,63,220,97,16,18,960,89.81,81.14,2.003,0,127.5,1.7000000000000002,0
2014,1,5,8,0,133,496,315,133,496,315,17,20,960,84.11,68.46000000000001,1.937,0,124.9,1.8,0
2014,1,5,9,0,172,644,526,172,644,526,17,23,960,70.15,56.72,1.87,0,113.30000000000001,2,0
2014,1,5,10,0,195,726,694,195,726,694,16,26,960,57.54,46.660000000000004,1.825,0,102,1.9000000000000001,0
2014,1,5,11,0,207,766,798,207,766,798,15,27,960,49.83,39.6,1.809,0,90.30000000000001,1.6,0
2014,1,5,12,0,211,777,830,211,777,830,15,28,960,46.69,37.28,1.816,0,78,1.4000000000000001,0
2014,1,5,13,0,206,761,785,206,761,785,15,28,950,45.47,40.54,1.833,0,67.7,1.3,0
2014,1,5,14,0,192,715,668,192,715,668,14,28,950,45.800000000000004,48.25,1.844,0,65.4,1.2000000000000002,0
2014,1,5,15,0,166,626,492,166,626,492,14,26,950,47.870000000000005,58.68,1.818,0,71.60000000000001,1.1,0
2014,1,5,16,0,162,345,277,124,463,277,15,25,950,54.7,70.63,1.77,0,84.4,1.2000000000000002,0
2014,1,5,17,0,40,9,42,47,158,65,14,22,950,62.75,83.43,1.704,0,93.4,1.5,0
2014,1,5,18,0,0,0,0,0,0,0,14,21,950,63.81,96.74000000000001,1.637,0,100.7,1.9000000000000001,0
2014,1,5,19,0,0,0,0,0,0,0,13,21,960,64.9,110.35000000000001,1.585,0,108.4,2.1,0
2014,1,5,20,0,0,0,0,0,0,0,13,20,960,66.61,124.13000000000001,1.553,0,113.30000000000001,2.2,0
2014,1,5,21,0,0,0,0,0,0,0,13,19,960,68.73,137.97,1.565,0,114.60000000000001,2.1,0
2014,1,5,22,0,0,0,0,0,0,0,13,19,960,71.32000000000001,151.71,1.605,0,114,1.9000000000000001,0
2014,1,5,23,0,0,0,0,0,0,0,13,18,950,73.60000000000001,164.79,1.663,0,115.4,1.6,0
2014,1,6,0,0,0,0,0,0,0,0,13,18,950,76.52,172.01,1.723,0,121.80000000000001,1.4000000000000001,0
2014,1,6,1,0,0,0,0,0,0,0,13,17,950,80.27,162.70000000000002,1.774,0,131.8,1.3,0
2014,1,6,2,0,0,0,0,0,0,0,13,17,950,84.03,149.41,1.811,0,138.4,1.4000000000000001,0
2014,1,6,3,0,0,0,0,0,0,0,14,16,950,88.33,135.63,1.839,0,142.9,1.6,0
2014,1,6,4,0,0,0,0,0,0,0,14,16,950,93,121.78,1.869,0,145.9,1.8,0
2014,1,6,5,0,0,0,0,0,0,0,15,16,960,97.76,108.02,1.9080000000000001,0,146.3,1.9000000000000001,0
2014,1,6,6,0,0,0,0,0,0,0,15,16,960,94.65,94.44,1.948,0,143.6,1.9000000000000001,0
2014,1,6,7,0,69,136,90,63,219,96,17,20,960,84.82000000000001,81.19,1.985,0,138.1,1.7000000000000002,0
2014,1,6,8,0,132,493,313,132,493,313,18,23,960,73.19,68.49,2.019,0,123.7,1.4000000000000001,0
2014,1,6,9,0,171,640,523,171,640,523,17,27,960,58.96,56.730000000000004,2.031,0,92.80000000000001,1.6,0
2014,1,6,10,0,195,721,690,195,721,690,17,28,960,52.85,46.63,2.039,0,75.7,1.5,0
2014,1,6,11,0,207,761,794,207,761,794,17,29,960,49.65,39.53,2.039,0,64.4,1.5,0
2014,1,6,12,0,210,772,826,210,772,826,17,30,960,47.65,37.160000000000004,2.04,0,60.6,1.6,0
2014,1,6,13,0,205,757,782,205,757,782,16,29,950,46.58,40.39,2.0420000000000003,0,63.900000000000006,1.7000000000000002,0
2014,1,6,14,0,192,711,667,192,711,667,16,29,950,46.53,48.1,2.037,0,70.3,1.9000000000000001,0
2014,1,6,15,0,166,623,492,166,623,492,15,28,950,48.27,58.53,2.035,0,77.30000000000001,2.1,0
2014,1,6,16,0,124,460,277,124,460,277,16,26,950,55.77,70.48,2.027,0,81.10000000000001,2.3000000000000003,0
2014,1,6,17,0,42,11,44,47,158,66,16,23,950,63.89,83.3,2.02,0,82.30000000000001,2.7,0
2014,1,6,18,0,0,0,0,0,0,0,15,22,960,66.43,96.61,2.009,0,84.4,3.1,0
2014,1,6,19,0,0,0,0,0,0,0,15,21,960,69.16,110.23,1.998,0,86.7,3.2,0
2014,1,6,20,0,0,0,0,0,0,0,15,21,960,72.73,124.02,1.984,0,87.30000000000001,3.2,0
2014,1,6,21,0,0,0,0,0,0,0,15,20,960,76.60000000000001,137.88,1.98,0,88.9,3.2,0
2014,1,6,22,0,0,0,0,0,0,0,15,19,960,80.5,151.63,1.956,0,93.4,3.2,0
2014,1,6,23,0,0,0,0,0,0,0,15,18,960,84.3,164.76,1.9080000000000001,0,100.2,3.1,0
2014,1,7,0,0,0,0,0,0,0,0,15,18,960,88.43,172.14000000000001,1.842,0,107.9,3.1,0
2014,1,7,1,0,0,0,0,0,0,0,15,17,960,92.16,162.84,1.7630000000000001,0,115.4,3.1,0
2014,1,7,2,0,0,0,0,0,0,0,15,17,950,95.31,149.52,1.684,0,120.4,3.1,0
2014,1,7,3,0,0,0,0,0,0,0,15,16,950,98.10000000000001,135.73,1.602,0,123.10000000000001,3.1,0
2014,1,7,4,0,0,0,0,0,0,0,15,16,950,100,121.88,1.536,0,124.30000000000001,2.9000000000000004,0
2014,1,7,5,0,0,0,0,0,0,0,15,15,950,100,108.10000000000001,1.485,0,124.2,2.8000000000000003,0
2014,1,7,6,0,0,0,0,0,0,0,15,16,960,99.62,94.51,1.45,0,121.30000000000001,2.5,0
2014,1,7,7,0,68,134,89,63,226,98,16,19,960,86.15,81.25,1.437,0,114.60000000000001,2.1,0
2014,1,7,8,0,137,495,319,134,506,319,17,22,960,73.17,68.53,1.445,0,105.5,1.8,0
2014,1,7,9,0,173,654,532,173,654,532,15,25,960,55.79,56.74,1.466,0,93.5,2.2,0
2014,1,7,10,0,196,735,701,196,735,701,14,27,960,45.81,46.6,1.494,0,89.7,2.5,0
2014,1,7,11,0,209,774,807,209,774,807,13,28,960,40.42,39.45,1.526,0,90.9,2.6,0
2014,1,7,12,0,212,785,839,212,785,839,13,29,960,38.01,37.04,1.549,0,95,2.6,0
2014,1,7,13,0,207,770,795,207,770,795,12,29,960,37.13,40.24,1.557,0,99.80000000000001,2.6,0
2014,1,7,14,0,193,724,679,193,724,679,12,28,950,37.6,47.94,1.556,0,100.10000000000001,2.7,0
2014,1,7,15,0,168,636,502,168,636,502,11,27,950,39.68,58.38,1.549,0,98.5,2.7,0
2014,1,7,16,0,164,358,285,125,473,285,13,25,950,48.82,70.34,1.547,0,92.4,2.7,0
2014,1,7,17,0,45,16,47,49,168,69,13,22,960,57.300000000000004,83.16,1.548,0,85.60000000000001,2.9000000000000004,0
2014,1,7,18,0,0,0,0,0,0,0,13,21,960,60.42,96.49000000000001,1.56,0,83.60000000000001,3.1,0
2014,1,7,19,0,0,0,0,0,0,0,13,20,960,63.22,110.12,1.588,0,84.80000000000001,3.2,0
2014,1,7,20,0,0,0,0,0,0,0,13,20,960,66.57000000000001,123.92,1.625,0,87.80000000000001,3.2,0
2014,1,7,21,0,0,0,0,0,0,0,13,19,960,70.41,137.78,1.671,0,90.9,3.3000000000000003,0
2014,1,7,22,0,0,0,0,0,0,0,13,18,960,74.27,151.56,1.714,0,94.10000000000001,3.3000000000000003,0
2014,1,7,23,0,0,0,0,0,0,0,13,18,960,77.83,164.73,1.7530000000000001,0,97.2,3.3000000000000003,0
2014,1,8,0,0,0,0,0,0,0,0,13,17,960,81.01,172.28,1.786,0,100,3.2,0
2014,1,8,1,0,0,0,0,0,0,0,13,17,960,83.77,162.98,1.806,0,102.80000000000001,3.1,0
2014,1,8,2,0,0,0,0,0,0,0,13,16,960,86.71000000000001,149.64000000000001,1.804,0,109.10000000000001,3,0
2014,1,8,3,0,0,0,0,0,0,0,14,16,960,89.44,135.83,1.795,0,115.9,2.9000000000000004,0
2014,1,8,4,0,0,0,0,0,0,0,14,15,960,91.94,121.97,1.786,0,120.30000000000001,2.8000000000000003,0
2014,1,8,5,0,0,0,0,0,0,0,14,15,960,95.73,108.18,1.766,0,114,3,0
2014,1,8,6,0,0,0,0,0,0,0,14,16,960,93.82000000000001,94.58,1.7650000000000001,0,114.10000000000001,3,0
2014,1,8,7,0,69,156,93,62,219,96,15,18,960,84.2,81.3,1.7730000000000001,0,113.4,2.8000000000000003,0
2014,1,8,8,0,132,497,314,132,497,314,15,21,960,71.71000000000001,68.56,1.793,0,106.9,2.8000000000000003,0
2014,1,8,9,0,172,645,526,172,645,526,15,25,960,57.14,56.74,1.817,0,100.7,3.2,0
2014,1,8,10,0,195,726,694,195,726,694,15,26,960,50.9,46.57,1.843,0,98.60000000000001,3.3000000000000003,0
2014,1,8,11,0,208,766,800,208,766,800,15,28,960,46.64,39.36,1.861,0,98.9,3.3000000000000003,0
2014,1,8,12,0,211,778,834,211,778,834,15,28,960,44.550000000000004,36.9,1.868,0,99.9,3.2,0
2014,1,8,13,0,207,763,790,207,763,790,14,28,960,43.97,40.08,1.87,0,99.7,3,0
2014,1,8,14,0,193,717,675,193,717,675,14,28,960,44.72,47.77,1.8800000000000001,0,98.4,2.9000000000000004,0
2014,1,8,15,0,168,629,499,168,629,499,14,27,950,47.44,58.22,1.909,0,96.4,2.8000000000000003,0
2014,1,8,16,0,125,467,283,125,467,283,15,25,960,55.97,70.19,1.957,0,91.30000000000001,2.6,0
2014,1,8,17,0,46,20,49,49,166,69,15,22,960,66.05,83.03,2.011,0,85.2,2.7,0
2014,1,8,18,0,0,0,0,0,0,0,15,22,960,70.23,96.36,2.068,0,84.9,2.9000000000000004,0
2014,1,8,19,0,0,0,0,0,0,0,16,21,960,74.13,110,2.129,0,88.4,3.1,0
2014,1,8,20,0,0,0,0,0,0,0,16,20,960,78.19,123.81,2.185,0,92.80000000000001,3.2,0
2014,1,8,21,0,0,0,0,0,0,0,16,19,960,82.41,137.69,2.24,0,97,3.2,0
2014,1,8,22,0,0,0,0,0,0,0,16,19,960,86.19,151.49,2.274,0,101.7,3.1,0
2014,1,8,23,0,0,0,0,0,0,0,16,18,960,90.06,164.71,2.29,0,106.30000000000001,3,0
2014,1,9,0,0,0,0,0,0,0,0,16,18,960,93.73,172.43,2.302,0,110.10000000000001,2.8000000000000003,0
2014,1,9,1,0,0,0,0,0,0,0,16,17,960,96.97,163.13,2.313,0,113,2.7,0
2014,1,9,2,0,0,0,0,0,0,0,16,17,960,99.96000000000001,149.76,2.324,0,115.30000000000001,2.7,0
2014,1,9,3,0,0,0,0,0,0,0,16,16,960,100,135.94,2.331,0,117.60000000000001,2.7,0
2014,1,9,4,0,0,0,0,0,0,0,16,17,960,97.52,122.05,2.338,0,120,2.7,0
2014,1,9,5,0,0,0,0,0,0,0,16,17,960,94.18,108.25,2.344,0,122.2,2.6,0
2014,1,9,6,0,0,0,0,0,0,0,16,17,960,93.51,94.64,2.347,0,124,2.4000000000000004,0
2014,1,9,7,0,68,154,92,61,210,93,16,18,960,89.68,81.34,2.344,0,125.10000000000001,2.3000000000000003,0
2014,1,9,8,0,131,485,308,131,485,308,17,20,960,84.01,68.58,2.341,0,123,2.1,0
2014,1,9,9,0,171,634,519,171,634,519,17,23,960,70.81,56.730000000000004,2.31,0,116.2,2.4000000000000004,0
2014,1,9,10,0,194,716,687,194,716,687,17,26,960,58.61,46.53,2.2880000000000003,0,107.10000000000001,2.3000000000000003,0
2014,1,9,11,0,207,757,793,207,757,793,17,28,960,53.03,39.27,2.275,0,99.9,2.2,0
2014,1,9,12,0,210,769,827,210,769,827,17,29,960,50.15,36.76,2.2640000000000002,0,96.7,2.2,0
2014,1,9,13,0,206,755,785,206,755,785,17,29,960,48.99,39.910000000000004,2.249,0,96.2,2.2,0
2014,1,9,14,0,192,710,671,192,710,671,16,28,950,49.42,47.61,2.224,0,98.7,2.4000000000000004,0
2014,1,9,15,0,167,624,497,167,624,497,16,27,950,51.51,58.06,2.205,0,102,2.5,0
2014,1,9,16,0,125,464,284,125,464,284,16,26,950,58.47,70.05,2.19,0,100.2,2.6,0
2014,1,9,17,0,48,25,52,50,168,71,16,23,950,67.63,82.89,2.193,0,94.30000000000001,2.9000000000000004,0
2014,1,9,18,0,0,0,0,0,0,0,16,22,960,71.03,96.24000000000001,2.221,0,92.4,3.2,0
2014,1,9,19,0,0,0,0,0,0,0,16,21,960,74.29,109.88,2.273,0,93.30000000000001,3.3000000000000003,0
2014,1,9,20,0,0,0,0,0,0,0,16,21,960,78.14,123.71000000000001,2.333,0,97.30000000000001,3.4000000000000004,0
2014,1,9,21,0,0,0,0,0,0,0,17,20,960,82.64,137.6,2.386,0,102.30000000000001,3.5,0
2014,1,9,22,0,0,0,0,0,0,0,17,20,960,87.51,151.42000000000002,2.4290000000000003,0,107.60000000000001,3.5,0
2014,1,9,23,0,0,0,0,0,0,0,17,19,960,92.93,164.69,2.459,0,112.4,3.5,0
2014,1,10,0,0,0,0,0,0,0,0,18,19,960,98.07000000000001,172.58,2.481,0,115.7,3.4000000000000004,0
2014,1,10,1,0,0,0,0,0,0,0,18,18,960,100,163.27,2.497,0,117.4,3.4000000000000004,0
2014,1,10,2,0,0,0,0,0,0,0,18,19,960,97.91,149.88,2.504,0,119.4,3.1,0
2014,1,10,3,0,0,0,0,0,0,0,18,19,960,95.42,136.03,2.517,0,121.9,2.8000000000000003,0
2014,1,10,4,0,0,0,0,0,0,0,17,19,960,94.64,122.14,2.524,0,124.2,2.6,0
2014,1,10,5,0,0,0,0,0,0,0,17,18,960,94.14,108.33,2.516,0,127.7,2.6,0
2014,1,10,6,0,0,0,0,0,0,0,17,18,960,92.8,94.7,2.493,0,132.3,2.5,0
2014,1,10,7,0,66,127,86,61,207,92,17,19,960,88.38,81.38,2.465,0,136.20000000000002,2.4000000000000004,0
2014,1,10,8,0,131,483,307,131,483,307,17,21,960,80.35000000000001,68.60000000000001,2.451,0,137.1,2.3000000000000003,0
2014,1,10,9,0,170,631,517,170,631,517,18,25,960,66.51,56.730000000000004,2.438,0,133.4,2.2,0
2014,1,10,10,0,194,713,685,194,713,685,18,27,960,57.93,46.480000000000004,2.431,0,125.30000000000001,1.7000000000000002,0
2014,1,10,11,0,206,754,792,206,754,792,18,29,960,53.32,39.17,2.4170000000000003,0,115.4,1.2000000000000002,0
2014,1,10,12,0,210,767,826,210,767,826,18,30,960,50.78,36.61,2.399,0,101.60000000000001,1,0
2014,1,10,13,0,206,753,785,206,753,785,18,30,960,49.6,39.74,2.3770000000000002,0,83.9,0.9,0
2014,1,10,14,0,192,709,672,192,709,672,17,29,950,49.620000000000005,47.43,2.358,0,73.60000000000001,0.9,0
2014,1,10,15,0,167,622,498,167,622,498,17,28,950,51.35,57.9,2.347,0,67.7,1.1,0
2014,1,10,16,0,125,464,285,125,464,285,17,26,950,57.35,69.9,2.347,0,64.5,1.4000000000000001,0
2014,1,10,17,0,50,30,54,51,170,72,17,24,960,64.94,82.75,2.354,0,64.7,2,0
2014,1,10,18,0,0,0,0,0,0,0,17,24,960,66.67,96.11,2.364,0,68,2.6,0
